code,nom,typeLiaison,zone,arrondissement,departement,region,type,rangChefLieu,siren,codesPostaux,population,longitude,latitude,slug,anciensCodes,chefLieu,commune
01001,L'Abergement-Clémenciat,5.0,metro,012,01,84,commune-actuelle,0.0,210100012.0,['01400'],859.0,4.925852382365117,46.15373399404384,l-abergement-clemenciat,,,
01002,L'Abergement-de-Varey,5.0,metro,011,01,84,commune-actuelle,0.0,210100020.0,['01640'],273.0,5.427989323031988,46.009626579062584,l-abergement-de-varey,,,
01004,Ambérieu-en-Bugey,1.0,metro,011,01,84,commune-actuelle,0.0,210100046.0,['01500'],15554.0,5.37219516312877,45.96113817420035,amberieu-en-bugey,,,
01005,Ambérieux-en-Dombes,1.0,metro,012,01,84,commune-actuelle,0.0,210100053.0,['01330'],1917.0,4.9119895837093095,45.99617942254461,amberieux-en-dombes,,,
01006,Ambléon,1.0,metro,011,01,84,commune-actuelle,0.0,210100061.0,['01300'],114.0,5.594516629093591,45.74989111935944,ambleon,,,
01007,Ambronay,1.0,metro,011,01,84,commune-actuelle,0.0,210100079.0,['01500'],2828.0,5.3576801562498,46.00576579033324,ambronay,,,
01008,Ambutrix,1.0,metro,011,01,84,commune-actuelle,0.0,210100087.0,['01500'],764.0,5.3323495373850704,45.93673127005767,ambutrix,,,
01009,Andert-et-Condon,1.0,metro,011,01,84,commune-actuelle,0.0,210100095.0,['01300'],335.0,5.6578127389665385,45.7871752439142,andert-et-condon,,,
01010,Anglefort,1.0,metro,011,01,84,commune-actuelle,0.0,210100103.0,['01350'],1150.0,5.7948700710307515,45.9090997829867,anglefort,,,
01011,Apremont,1.0,metro,014,01,84,commune-actuelle,0.0,210100111.0,['01100'],399.0,5.658005341033998,46.20570579263705,apremont,,,
01012,Aranc,1.0,metro,011,01,84,commune-actuelle,0.0,210100129.0,['01110'],329.0,5.511119362965667,46.001298891383335,aranc,,,
01013,Arandas,1.0,metro,011,01,84,commune-actuelle,0.0,210100137.0,['01230'],140.0,5.499065638638865,45.89020152245715,arandas,,,
01014,Arbent,1.0,metro,014,01,84,commune-actuelle,0.0,210100145.0,['01100'],3482.0,5.690728063943781,46.28363454840426,arbent,,,
01015,Arboys en Bugey,1.0,metro,011,01,84,commune-actuelle,0.0,200053668.0,['01300'],688.0,5.6416932571826175,45.712764877820305,arboys-en-bugey,['01340'],,
01015,Arbignieu,1.0,metro,011,01,84,commune-deleguee,,,,,5.6416932571826175,45.712764877820305,arbignieu,,1015.0,
01016,Arbigny,1.0,metro,012,01,84,commune-actuelle,0.0,210100160.0,['01190'],459.0,4.959989779936504,46.4776164957043,arbigny,,,
01017,Argis,1.0,metro,011,01,84,commune-actuelle,0.0,210100178.0,['01230'],420.0,5.482540890631733,45.93344807088681,argis,,,
01019,Armix,1.0,metro,011,01,84,commune-actuelle,0.0,210100194.0,['01510'],25.0,5.582709173085881,45.85428802791039,armix,,,
01021,Ars-sur-Formans,1.0,metro,012,01,84,commune-actuelle,0.0,210100210.0,['01480'],1513.0,4.821967009476901,45.9935751506906,ars-sur-formans,,,
01022,Artemare,1.0,metro,011,01,84,commune-actuelle,0.0,210100228.0,['01510'],1141.0,5.6901017827272025,45.869652369607536,artemare,,,
01023,Asnières-sur-Saône,1.0,metro,012,01,84,commune-actuelle,0.0,210100236.0,['01570'],77.0,4.8836728555958615,46.38522041430608,asnieres-sur-saone,,,
01024,Attignat,1.0,metro,012,01,84,commune-actuelle,0.0,210100244.0,['01340'],3372.0,5.179853092476996,46.28608483946,attignat,,,
01025,Bâgé-Dommartin,0.0,metro,012,01,84,commune-actuelle,0.0,200077220.0,['01380'],4057.0,4.966949170647152,46.32746905613092,bage-dommartin,['01144'],,
01025,Bâgé-la-Ville,0.0,metro,012,01,84,commune-deleguee,,,,,4.966949170647152,46.32746905613092,bage-la-ville,,1025.0,
01026,Bâgé-le-Châtel,0.0,metro,012,01,84,commune-actuelle,0.0,210100269.0,['01380'],987.0,4.929855873602328,46.30829067479417,bage-le-chatel,,,
01027,Balan,0.0,metro,012,01,84,commune-actuelle,0.0,210100277.0,['01360'],2878.0,5.107982539255015,45.830951834753925,balan,,,
01028,Baneins,0.0,metro,012,01,84,commune-actuelle,0.0,210100285.0,['01990'],618.0,4.901726313288751,46.11409537845095,baneins,,,
01029,Beaupont,0.0,metro,012,01,84,commune-actuelle,0.0,210100293.0,['01270'],717.0,5.260321643085722,46.42863122740524,beaupont,,,
01030,Beauregard,0.0,metro,012,01,84,commune-actuelle,0.0,210100301.0,['01480'],826.0,4.756797923362823,46.000781518974385,beauregard,,,
01031,Bellignat,0.0,metro,014,01,84,commune-actuelle,0.0,210100319.0,['01100'],3581.0,5.6362084388303755,46.23806702524872,bellignat,,,
01032,Béligneux,0.0,metro,012,01,84,commune-actuelle,0.0,210100327.0,['01360'],3484.0,5.14035197218255,45.859308733254466,beligneux,,,
01033,Valserhône,0.0,metro,014,01,84,commune-actuelle,0.0,200083863.0,['01200'],16162.0,5.796528846986756,46.12410033301756,valserhone,"['01126', '01018', '01458', '01278', '01205', '01091']",,
01033,Bellegarde-sur-Valserine,0.0,metro,014,01,84,commune-deleguee,,,,,5.796528846986756,46.12410033301756,bellegarde-sur-valserine,,1033.0,
01034,Belley,0.0,metro,011,01,84,commune-actuelle,0.0,210100343.0,['01300'],9270.0,5.683850011864129,45.7498810229887,belley,,,
01035,Belleydoux,0.0,metro,014,01,84,commune-actuelle,0.0,210100350.0,['01130'],306.0,5.785129375575259,46.253330229790215,belleydoux,,,
01036,Valromey-sur-Séran,0.0,metro,011,01,84,commune-actuelle,0.0,200086411.0,['01260'],1350.0,5.656802254110262,45.918138328470434,valromey-sur-seran,"['01161', '01086', '01226', '01442', '01414', '01221']",,
01036,Belmont-Luthézieu,0.0,metro,011,01,84,commune-deleguee,,,,,5.656802254110262,45.918138328470434,belmont-luthezieu,,1036.0,
01037,Bénonces,0.0,metro,011,01,84,commune-actuelle,0.0,210100376.0,['01470'],311.0,5.482859803918886,45.83820376218095,benonces,,,
01038,Bény,0.0,metro,012,01,84,commune-actuelle,0.0,210100384.0,['01370'],769.0,5.282509238167681,46.319398326188306,beny,,,
01039,Béon,0.0,metro,011,01,84,commune-deleguee,,,,,5.752222930175576,45.85655886432677,beon,,1138.0,
01040,Béréziat,0.0,metro,012,01,84,commune-actuelle,0.0,210100400.0,['01340'],481.0,5.039968383010435,46.36766820404463,bereziat,,,
01041,Bettant,0.0,metro,011,01,84,commune-actuelle,0.0,210100418.0,['01500'],762.0,5.366099543531548,45.93769540517208,bettant,,,
01042,Bey,0.0,metro,012,01,84,commune-actuelle,0.0,210100426.0,['01290'],290.0,4.846272641662303,46.219562310769035,bey,,,
01043,Beynost,0.0,metro,012,01,84,commune-actuelle,0.0,210100434.0,['01700'],4936.0,4.9974187583723255,45.83950224265395,beynost,,,
01044,Billiat,0.0,metro,014,01,84,commune-actuelle,0.0,210100442.0,['01200'],669.0,5.765877257309971,46.07916988634144,billiat,,,
01045,Birieux,0.0,metro,012,01,84,commune-actuelle,0.0,210100459.0,['01330'],280.0,5.037299484605287,45.95314685348301,birieux,,,
01046,Biziat,0.0,metro,012,01,84,commune-actuelle,0.0,210100467.0,['01290'],897.0,4.941088534605697,46.22635545755053,biziat,,,
01047,Blyes,0.0,metro,011,01,84,commune-actuelle,0.0,210100475.0,['01150'],1351.0,5.251543772631972,45.84710488154972,blyes,,,
01049,La Boisse,3.0,metro,012,01,84,commune-actuelle,0.0,210100491.0,['01120'],3401.0,5.028341786556276,45.84463407594636,la-boisse,,,
01050,Boissey,0.0,metro,012,01,84,commune-actuelle,0.0,210100509.0,"['01190', '01380']",390.0,4.998861012119287,46.37302074710169,boissey,,,
01051,Bolozon,0.0,metro,014,01,84,commune-actuelle,0.0,210100517.0,['01450'],99.0,5.470278646851792,46.196143752868444,bolozon,,,
01052,Bouligneux,0.0,metro,012,01,84,commune-actuelle,0.0,210100525.0,['01330'],323.0,4.992371374716522,46.0230501490644,bouligneux,,,
01053,Bourg-en-Bresse,0.0,metro,012,01,84,commune-actuelle,0.0,210100533.0,['01000'],42065.0,5.24547271037417,46.20492449023134,bourg-en-bresse,,,
01054,Bourg-Saint-Christophe,0.0,metro,011,01,84,commune-actuelle,0.0,210100541.0,['01800'],1540.0,5.143577716822716,45.886252723809385,bourg-saint-christophe,,,
01056,Boyeux-Saint-Jérôme,0.0,metro,014,01,84,commune-actuelle,0.0,210100566.0,['01640'],362.0,5.463198396042595,46.03595607211236,boyeux-saint-jerome,,,
01057,Boz,0.0,metro,012,01,84,commune-actuelle,0.0,210100574.0,['01190'],509.0,4.91373758655292,46.40551723785462,boz,,,
01058,Brégnier-Cordon,0.0,metro,011,01,84,commune-actuelle,0.0,210100582.0,['01300'],812.0,5.61668702418091,45.64134260276683,bregnier-cordon,,,
01059,Brénaz,0.0,metro,011,01,84,commune-deleguee,,,,,,,brenaz,,1453.0,
01060,Brénod,0.0,metro,014,01,84,commune-actuelle,0.0,210100608.0,['01110'],547.0,5.614420679648691,46.07552843222103,brenod,,,
01061,Brens,0.0,metro,011,01,84,commune-actuelle,0.0,210100616.0,['01300'],1117.0,5.689236175786327,45.71403761336936,brens,,,
01062,Bressolles,0.0,metro,012,01,84,commune-actuelle,0.0,210100624.0,['01360'],1003.0,5.101497815107204,45.86941894067992,bressolles,,,
01063,Brion,0.0,metro,014,01,84,commune-actuelle,0.0,210100632.0,['01460'],591.0,5.54666295002183,46.168157061205086,brion,,,
01064,Briord,0.0,metro,011,01,84,commune-actuelle,0.0,210100640.0,['01470'],1102.0,5.485270136956409,45.770627031750784,briord,,,
01065,Buellas,0.0,metro,012,01,84,commune-actuelle,0.0,210100657.0,['01310'],1884.0,5.145215394486014,46.210635721226495,buellas,,,
01066,La Burbanche,3.0,metro,011,01,84,commune-actuelle,0.0,210100665.0,['01510'],97.0,5.545859397489827,45.85973924300455,la-burbanche,,,
01067,Ceignes,0.0,metro,014,01,84,commune-actuelle,0.0,210100673.0,['01430'],263.0,5.495075735901952,46.12590340415153,ceignes,,,
01068,Cerdon,0.0,metro,014,01,84,commune-actuelle,0.0,210100681.0,['01450'],755.0,5.476067066532782,46.07191662739411,cerdon,,,
01069,Certines,0.0,metro,012,01,84,commune-actuelle,0.0,210100699.0,['01240'],1518.0,5.26251192725293,46.133504317904595,certines,,,
01071,Cessy,0.0,metro,013,01,84,commune-actuelle,0.0,210100715.0,['01170'],5570.0,6.078021959945782,46.3161861310446,cessy,,,
01072,Ceyzériat,0.0,metro,012,01,84,commune-actuelle,0.0,210100723.0,['01250'],3306.0,5.31952768091652,46.18338333235584,ceyzeriat,,,
01073,Ceyzérieu,0.0,metro,011,01,84,commune-actuelle,0.0,210100731.0,['01350'],1028.0,5.718951967801476,45.83360326651506,ceyzerieu,,,
01074,Chalamont,0.0,metro,012,01,84,commune-actuelle,0.0,210100749.0,['01320'],2544.0,5.169447441982541,46.00750951884132,chalamont,,,
01075,Chaleins,0.0,metro,012,01,84,commune-actuelle,0.0,210100756.0,['01480'],1436.0,4.798646758884317,46.033900739415195,chaleins,,,
01076,Chaley,0.0,metro,011,01,84,commune-actuelle,0.0,210100764.0,['01230'],127.0,5.536909398949749,45.9544304473937,chaley,,,
01077,Challes-la-Montagne,0.0,metro,014,01,84,commune-actuelle,0.0,210100772.0,['01450'],185.0,5.457523705857014,46.122449553602586,challes-la-montagne,,,
01078,Challex,0.0,metro,013,01,84,commune-actuelle,0.0,210100780.0,['01630'],1628.0,5.971523655018253,46.176936448741834,challex,,,
01079,Champagne-en-Valromey,0.0,metro,011,01,84,commune-actuelle,0.0,210100798.0,['01260'],826.0,5.6930835821659285,45.93195461760866,champagne-en-valromey,"['01287', '01217']",,
01080,Champdor-Corcelles,0.0,metro,011,01,84,commune-actuelle,0.0,200056695.0,['01110'],655.0,5.587957242983879,46.02842937127536,champdor-corcelles,['01119'],,
01080,Champdor,0.0,metro,011,01,84,commune-deleguee,,,,,5.587957242983879,46.02842937127536,champdor,,1080.0,
01081,Champfromier,0.0,metro,014,01,84,commune-actuelle,0.0,210100814.0,['01410'],709.0,5.8222557478747,46.22047610826206,champfromier,,,
01082,Chanay,0.0,metro,014,01,84,commune-actuelle,0.0,210100822.0,['01420'],595.0,5.768851902907737,46.00585907002394,chanay,,,
01083,Chaneins,0.0,metro,012,01,84,commune-actuelle,0.0,210100830.0,['01990'],1041.0,4.8543554700161815,46.09353540876044,chaneins,,,
01084,Chanoz-Châtenay,0.0,metro,012,01,84,commune-actuelle,0.0,210100848.0,['01400'],943.0,5.028840988964784,46.18579062744444,chanoz-chatenay,,,
01085,La Chapelle-du-Châtelard,3.0,metro,012,01,84,commune-actuelle,0.0,210100855.0,['01240'],391.0,5.021870681307777,46.07331189903894,la-chapelle-du-chatelard,,,
01087,Charix,0.0,metro,014,01,84,commune-actuelle,0.0,210100871.0,['01130'],280.0,5.680743354597126,46.185718892321944,charix,,,
01088,Charnoz-sur-Ain,0.0,metro,011,01,84,commune-actuelle,0.0,210100889.0,['01800'],925.0,5.222065483332273,45.874384390595985,charnoz-sur-ain,,,
01089,Château-Gaillard,0.0,metro,011,01,84,commune-actuelle,0.0,210100897.0,['01500'],2408.0,5.30743807189561,45.97275739140548,chateau-gaillard,,,
01090,Châtenay,0.0,metro,012,01,84,commune-actuelle,0.0,210100905.0,['01320'],358.0,5.204565434457215,46.02586071495337,chatenay,,,
01091,Châtillon-en-Michaille,0.0,metro,014,01,84,commune-deleguee,,,,,,,chatillon-en-michaille,,1033.0,
01092,Châtillon-la-Palud,0.0,metro,012,01,84,commune-actuelle,0.0,210100921.0,['01320'],1675.0,5.241449538708021,45.97488768195538,chatillon-la-palud,,,
01093,Châtillon-sur-Chalaronne,0.0,metro,012,01,84,commune-actuelle,0.0,210100939.0,['01400'],5154.0,4.957972858577531,46.12294241434465,chatillon-sur-chalaronne,,,
01094,Chavannes-sur-Reyssouze,0.0,metro,012,01,84,commune-actuelle,0.0,210100947.0,['01190'],746.0,5.006585810028132,46.43807479808498,chavannes-sur-reyssouze,,,
01095,Nivigne et Suran,0.0,metro,012,01,84,commune-actuelle,0.0,200062537.0,['01250'],822.0,5.426575021145842,46.283925692981576,nivigne-et-suran,['01172'],,
01096,Chaveyriat,0.0,metro,012,01,84,commune-actuelle,0.0,210100962.0,['01660'],1057.0,5.056047207210146,46.19941660950837,chaveyriat,,,
01097,Chavornay,0.0,metro,011,01,84,commune-deleguee,,,,,,,chavornay,,1453.0,
01098,Chazey-Bons,0.0,metro,011,01,84,commune-actuelle,0.0,200063121.0,"['01300', '01510']",1165.0,5.673488063789946,45.80081718546813,chazey-bons,['01316'],,
01099,Chazey-sur-Ain,0.0,metro,011,01,84,commune-actuelle,0.0,210100996.0,['01150'],1613.0,5.254954834221233,45.89308353450362,chazey-sur-ain,,,
01100,Cheignieu-la-Balme,0.0,metro,011,01,84,commune-actuelle,0.0,210101002.0,['01510'],130.0,5.604642332871746,45.82287870633761,cheignieu-la-balme,,,
01101,Chevillard,0.0,metro,014,01,84,commune-actuelle,0.0,210101010.0,['01430'],149.0,5.581317234116847,46.11058971164893,chevillard,,,
01102,Chevroux,0.0,metro,012,01,84,commune-actuelle,0.0,210101028.0,['01190'],981.0,4.962935335450148,46.382451894007694,chevroux,,,
01103,Chevry,0.0,metro,013,01,84,commune-actuelle,0.0,210101036.0,['01170'],2301.0,6.047351585408833,46.28311332279706,chevry,,,
01104,Chézery-Forens,0.0,metro,013,01,84,commune-actuelle,0.0,210101044.0,"['01200', '01410']",436.0,5.872340087400224,46.22268941698951,chezery-forens,['01164'],,
01105,Civrieux,0.0,metro,012,01,84,commune-actuelle,0.0,210101051.0,['01390'],1986.0,4.886682883190827,45.92296011362299,civrieux,,,
01106,Cize,0.0,metro,012,01,84,commune-actuelle,0.0,210101069.0,['01250'],175.0,5.450895409720808,46.20069264389093,cize,,,
01107,Cleyzieu,0.0,metro,011,01,84,commune-actuelle,0.0,210101077.0,['01230'],144.0,5.432726693313386,45.902735663016166,cleyzieu,,,
01108,Coligny,0.0,metro,012,01,84,commune-actuelle,0.0,210101085.0,['01270'],1294.0,5.330427175311647,46.38668342848734,coligny,,,
01109,Collonges,0.0,metro,013,01,84,commune-actuelle,0.0,210101093.0,['01550'],2260.0,5.899629450277122,46.14254745478384,collonges,,,
01110,Colomieu,0.0,metro,011,01,84,commune-actuelle,0.0,210101101.0,['01300'],164.0,5.62698994243701,45.73662766140255,colomieu,,,
01111,Conand,0.0,metro,011,01,84,commune-actuelle,0.0,210101119.0,['01230'],136.0,5.475226242901137,45.88417295104119,conand,,,
01112,Condamine,0.0,metro,014,01,84,commune-actuelle,0.0,210101127.0,['01430'],477.0,5.555745312510355,46.10594153254385,condamine,,,
01113,Condeissiat,0.0,metro,012,01,84,commune-actuelle,0.0,210101135.0,['01400'],815.0,5.084575097537441,46.15372704737855,condeissiat,,,
01114,Confort,0.0,metro,014,01,84,commune-actuelle,0.0,210101143.0,['01200'],676.0,5.8327060525500425,46.154335936166966,confort,,,
01115,Confrançon,0.0,metro,012,01,84,commune-actuelle,0.0,210101150.0,['01310'],1357.0,5.057684654805331,46.27050299223148,confrancon,,,
01116,Contrevoz,0.0,metro,011,01,84,commune-actuelle,0.0,210101168.0,['01300'],489.0,5.62010260288033,45.80115424472017,contrevoz,,,
01117,Conzieu,0.0,metro,011,01,84,commune-actuelle,0.0,210101176.0,['01300'],148.0,5.604160743289991,45.72565534013978,conzieu,,,
01118,Corbonod,0.0,metro,011,01,84,commune-actuelle,0.0,210101184.0,['01420'],1315.0,5.789693852152662,45.966135098554254,corbonod,,,
01119,Corcelles,0.0,metro,011,01,84,commune-deleguee,,,,,,,corcelles,,1080.0,
01120,Cordieux,0.0,metro,012,01,84,commune-associee,,,,,,,cordieux,,1262.0,
01121,Corlier,0.0,metro,011,01,84,commune-actuelle,0.0,210101218.0,['01110'],116.0,5.496991315695773,46.03320658522384,corlier,,,
01122,Cormaranche-en-Bugey,0.0,metro,011,01,84,commune-deleguee,,,,,,,cormaranche-en-bugey,,1185.0,
01123,Cormoranche-sur-Saône,0.0,metro,012,01,84,commune-actuelle,0.0,210101234.0,['01290'],1165.0,4.827926145857629,46.2411057772331,cormoranche-sur-saone,,,
01124,Cormoz,0.0,metro,012,01,84,commune-actuelle,0.0,210101242.0,['01560'],704.0,5.221458027751278,46.43357306578237,cormoz,,,
01125,Corveissiat,0.0,metro,012,01,84,commune-actuelle,0.0,210101259.0,['01250'],587.0,5.471589193770427,46.25095851127182,corveissiat,"['01377', '01020']",,
01127,Courmangoux,0.0,metro,012,01,84,commune-actuelle,0.0,210101275.0,['01370'],513.0,5.355725097091017,46.32665029314561,courmangoux,,,
01128,Courtes,0.0,metro,012,01,84,commune-actuelle,0.0,210101283.0,['01560'],293.0,5.110838257381475,46.456890790900026,courtes,,,
01129,Crans,0.0,metro,012,01,84,commune-actuelle,0.0,210101291.0,['01320'],316.0,5.195046388952012,45.96639640308934,crans,,,
01130,Bresse Vallons,0.0,metro,012,01,84,commune-actuelle,0.0,200086965.0,['01340'],2393.0,5.184734396828551,46.324860402368486,bresse-vallons,['01154'],,
01130,Cras-sur-Reyssouze,0.0,metro,012,01,84,commune-deleguee,,,,,5.184734396828551,46.324860402368486,cras-sur-reyssouze,,1130.0,
01133,Cressin-Rochefort,0.0,metro,011,01,84,commune-actuelle,0.0,210101333.0,['01350'],384.0,5.765257347427625,45.782809910091856,cressin-rochefort,,,
01134,Crottet,0.0,metro,012,01,84,commune-actuelle,0.0,210101341.0,"['01290', '01750']",1844.0,4.877676366399213,46.28304307080177,crottet,,,
01135,Crozet,0.0,metro,013,01,84,commune-actuelle,0.0,210101358.0,['01170'],2354.0,5.995356790812824,46.291747724639855,crozet,,,
01136,Cruzilles-lès-Mépillat,0.0,metro,012,01,84,commune-actuelle,0.0,210101366.0,['01290'],951.0,4.875109366435944,46.22126562671982,cruzilles-les-mepillat,,,
01137,Cuisiat,0.0,metro,012,01,84,commune-deleguee,,,,,,,cuisiat,,1426.0,
01138,Culoz-Béon,0.0,metro,011,01,84,commune-actuelle,0.0,200099406.0,['01350'],3416.0,5.7839109763988015,45.8562488069254,culoz-beon,['01039'],,
01138,Culoz,0.0,metro,011,01,84,commune-deleguee,,,,,5.7839109763988015,45.8562488069254,culoz,,1138.0,
01139,Curciat-Dongalon,0.0,metro,012,01,84,commune-actuelle,0.0,210101390.0,['01560'],462.0,5.162788575254883,46.488360941783064,curciat-dongalon,,,
01140,Curtafond,0.0,metro,012,01,84,commune-actuelle,0.0,210101408.0,['01310'],805.0,5.102623776382774,46.27282697805707,curtafond,,,
01141,Cuzieu,0.0,metro,011,01,84,commune-actuelle,0.0,210101416.0,['01300'],423.0,5.676065457845439,45.81964882857787,cuzieu,,,
01142,Dagneux,0.0,metro,012,01,84,commune-actuelle,0.0,210101424.0,['01120'],4741.0,5.072805703205617,45.853498089313014,dagneux,,,
01143,Divonne-les-Bains,0.0,metro,013,01,84,commune-actuelle,0.0,210101432.0,['01220'],10300.0,6.115810640715872,46.375807851580376,divonne-les-bains,['01438'],,
01144,Dommartin,0.0,metro,012,01,84,commune-deleguee,,,,,,,dommartin,,1025.0,
01145,Dompierre-sur-Veyle,0.0,metro,012,01,84,commune-actuelle,0.0,210101457.0,['01240'],1225.0,5.216281519236778,46.06712379360754,dompierre-sur-veyle,,,
01146,Dompierre-sur-Chalaronne,0.0,metro,012,01,84,commune-actuelle,0.0,210101465.0,['01400'],453.0,4.901605840882175,46.14168902247805,dompierre-sur-chalaronne,,,
01147,Domsure,0.0,metro,012,01,84,commune-actuelle,0.0,210101473.0,['01270'],540.0,5.293599283804559,46.42460237562142,domsure,,,
01148,Dortan,0.0,metro,014,01,84,commune-actuelle,0.0,210101481.0,['01590'],2013.0,5.641777398995019,46.31405970960496,dortan,,,
01149,Douvres,0.0,metro,011,01,84,commune-actuelle,0.0,210101499.0,['01500'],1108.0,5.371971144534402,45.984317838735656,douvres,,,
01150,Drom,0.0,metro,012,01,84,commune-actuelle,0.0,210101507.0,['01250'],215.0,5.368191056383536,46.22000683164022,drom,,,
01151,Druillat,0.0,metro,012,01,84,commune-actuelle,0.0,210101515.0,['01160'],1144.0,5.292915986813426,46.06746733709826,druillat,,,
01152,Échallon,1.0,metro,014,01,84,commune-actuelle,0.0,210101523.0,['01130'],774.0,5.732935908231824,46.227459662338774,echallon,,,
01153,Échenevex,1.0,metro,013,01,84,commune-actuelle,0.0,210101531.0,['01170'],2227.0,6.020134409879463,46.316193155802104,echenevex,,,
01154,Étrez,1.0,metro,012,01,84,commune-deleguee,,,,,,,etrez,,1130.0,
01155,Évosges,1.0,metro,011,01,84,commune-actuelle,0.0,210101556.0,['01230'],143.0,5.503035360660868,45.96481413213455,evosges,,,
01156,Faramans,0.0,metro,011,01,84,commune-actuelle,0.0,210101564.0,['01800'],905.0,5.124845823732354,45.910610508626824,faramans,,,
01157,Fareins,0.0,metro,012,01,84,commune-actuelle,0.0,210101572.0,['01480'],2524.0,4.762231023416177,46.021239368320565,fareins,,,
01158,Farges,0.0,metro,013,01,84,commune-actuelle,0.0,210101580.0,['01550'],1065.0,5.900104558384168,46.166797529642494,farges,,,
01159,Feillens,0.0,metro,012,01,84,commune-actuelle,0.0,210101598.0,['01570'],3388.0,4.885615785753348,46.336296893195,feillens,,,
01160,Ferney-Voltaire,0.0,metro,013,01,84,commune-actuelle,0.0,210101606.0,['01210'],11530.0,6.107620695816263,46.25150677360422,ferney-voltaire,,,
01162,Flaxieu,0.0,metro,011,01,84,commune-actuelle,0.0,210101622.0,['01350'],64.0,5.743325286248262,45.81119895569924,flaxieu,,,
01163,Foissiat,0.0,metro,012,01,84,commune-actuelle,0.0,210101630.0,['01340'],2024.0,5.184472276442441,46.37852360498578,foissiat,,,
01165,Francheleins,0.0,metro,012,01,84,commune-actuelle,0.0,210101655.0,['01090'],1593.0,4.812569149273363,46.07364043248607,francheleins,"['01070', '01003']",,
01166,Frans,0.0,metro,012,01,84,commune-actuelle,0.0,210101663.0,['01480'],2547.0,4.780647574916182,45.993687711421764,frans,,,
01167,Garnerans,0.0,metro,012,01,84,commune-actuelle,0.0,210101671.0,['01140'],685.0,4.828907345849389,46.21347352594345,garnerans,,,
01169,Genouilleux,0.0,metro,012,01,84,commune-actuelle,0.0,210101697.0,['01090'],675.0,4.793332874145047,46.120485356552045,genouilleux,,,
01170,Béard-Géovreissiat,0.0,metro,014,01,84,commune-actuelle,0.0,210101705.0,['01460'],1048.0,5.551733722257341,46.1899103482231,beard-geovreissiat,,,
01171,Géovreisset,0.0,metro,014,01,84,commune-actuelle,0.0,210101713.0,['01100'],843.0,5.613983158917742,46.25202200946931,geovreisset,,,
01173,Gex,0.0,metro,013,01,84,commune-actuelle,0.0,210101739.0,['01170'],13455.0,6.046190929290046,46.34745452534593,gex,,,
01174,Giron,0.0,metro,014,01,84,commune-actuelle,0.0,210101747.0,['01130'],174.0,5.78093625965222,46.22371832740521,giron,,,
01175,Gorrevod,0.0,metro,012,01,84,commune-actuelle,0.0,210101754.0,['01190'],782.0,4.9508012463638185,46.41502876490882,gorrevod,,,
01177,Grand-Corent,0.0,metro,012,01,84,commune-actuelle,0.0,210101770.0,['01250'],186.0,5.433980794123808,46.20809869405294,grand-corent,,,
01179,Grièges,0.0,metro,012,01,84,commune-actuelle,0.0,210101796.0,['01290'],1909.0,4.846583176682594,46.263624999401756,grieges,,,
01180,Grilly,0.0,metro,013,01,84,commune-actuelle,0.0,210101804.0,['01220'],873.0,6.113446343945943,46.331865049237656,grilly,,,
01181,Groissiat,0.0,metro,014,01,84,commune-actuelle,0.0,210101812.0,['01100'],1216.0,5.613022665431521,46.22661293389891,groissiat,,,
01182,Groslée,0.0,metro,011,01,84,commune-deleguee,,,,,,,groslee,,1338.0,
01183,Guéreins,0.0,metro,012,01,84,commune-actuelle,0.0,210101838.0,['01090'],1503.0,4.782457503192709,46.10668816914638,guereins,,,
01184,Hautecourt-Romanèche,1.0,metro,012,01,84,commune-actuelle,0.0,210101846.0,['01250'],754.0,5.429912393046991,46.16145729303672,hautecourt-romaneche,['01327'],,
01185,Plateau d'Hauteville,0.0,metro,011,01,84,commune-actuelle,0.0,200086122.0,['01110'],4790.0,5.58361940381957,45.939316535181725,plateau-d-hauteville,"['01222', '01201', '01417', '01186', '01122']",,
01185,Hauteville-Lompnes,1.0,metro,011,01,84,commune-deleguee,,,,,5.58361940381957,45.939316535181725,hauteville-lompnes,,1185.0,
01186,Hostiaz,1.0,metro,011,01,84,commune-deleguee,,,,,,,hostiaz,,1185.0,
01187,Haut Valromey,0.0,metro,011,01,84,commune-actuelle,0.0,931304075.0,['01260'],603.0,5.687656014724355,46.04733277867878,haut-valromey,"['01409', '01292', '01176', '01330']",,
01188,Illiat,1.0,metro,012,01,84,commune-actuelle,0.0,210101887.0,['01140'],696.0,4.88834881590078,46.18647933575763,illiat,,,
01189,Injoux-Génissiat,1.0,metro,014,01,84,commune-actuelle,0.0,210101895.0,['01200'],1123.0,5.759552532615597,46.04987600555186,injoux-genissiat,['01131'],,
01190,Innimond,1.0,metro,011,01,84,commune-actuelle,0.0,210101903.0,['01680'],92.0,5.574613253577463,45.79128519361078,innimond,,,
01191,Izenave,1.0,metro,014,01,84,commune-actuelle,0.0,210101911.0,['01430'],159.0,5.524815802963074,46.03756803528979,izenave,,,
01192,Izernore,1.0,metro,014,01,84,commune-actuelle,0.0,210101929.0,['01580'],2262.0,5.563078171691953,46.21806894118961,izernore,,,
01193,Izieu,1.0,metro,011,01,84,commune-actuelle,0.0,210101937.0,['01300'],223.0,5.639411601459316,45.656040435380746,izieu,,,
